"Abingdon.RD","Alcester.RD","Alnwick.RD","Alston.with.Garrigill.RD","Alton.RD","Amersham.RD","Amesbury.RD","Ampthill.RD","Andover.RD","Ashbourne.RD","Ashby.de.la.Zouch.RD","Atcham.RD","Axbridge.RD","Axminster.RD","Aylesbury.RD","Aysgarth.RD","Bagshot.RD","Bakewell.RD","Banbury.RD","Barnack.RD","Barnard.Castle.RD","Barnstaple.RD","Barrow.upon.Soar.RD","Basford.RD","Basingstoke.RD","Bathavon.RD","Battle.RD","Beaminster.RD","Bedale.RD","Bedford.RD","Belford.RD","Bellingham.RD","Belper.RD","Berkhamstead.RD","Beverley.RD","Bideford.RD","Biggleswade.RD","Billesdon.RD","Bingham.RD","Blaby.RD","Blackburn.RD","Blackwell.RD","Blandford.RD","Blofield.and.Flegg.RD","Blyth.RD","Border.RD","Boston.RD","Bowland.RD","Brackley.RD","Bradfield.RD","Bradford.and.Melksham.RD","Braintree.RD","Braughing.RD","Bridge.Blean.RD","Bridgnorth.RD","Bridgwater.RD","Bridlington.RD","Bridport.RD","Brixworth.RD","Broadwoodwidger.RD","Bromsgrove.RD","Bromyard.RD","Buckingham.RD","Bucklow.RD","Bullingdon.RD","Burnley.RD","Caistor.RD","Calne.and.Chippenham.RD","Camelford.RD","Cannock.RD","Castle.Donington.RD","Castle.Ward.RD","Chailey.RD","Chanctonbury.RD","Chapel.en.le.Firth.RD","Chard.RD","Cheadle.RD","Chelmsford.RD","Cheltenham.RD","Chester.le.Street.RD","Chester.RD","Chesterfield.RD","Chesterton.RD","Chichester.RD","Chipping.Norton.RD","Chorley.RD","Cirencester.RD","Clare.RD","Clitheroe.RD","Clowne.RD","Clun.RD","Clutton.RD","Cockermouth.RD","Congleton.RD","Cookham.RD","Cosford.RD","Cranbrook.RD","Crediton.RD","Crickdale.and.Wootton.Bassett.RD","Croft.RD","Cuckfield.RD","Darlington.RD","Dartford.RD","Daventry.RD","Deben.RD","Depwade.RD","Derwent.RD","Devizes.RD","Disley.RD","Docking.RD","Doncaster.RD","Dorcheser.RD","Dore.and.Bredwardine.RD","Dorking.and.Horley.RD","Dover.RD","Downham.RD","Drayton.RD","Driffield.RD","Droitwich.RD","Droxford.RD","Dulverton.RD","Dunmow.RD","Durham.RD","Dursley.RD","E.Ashford.RD","E.Dean.RD","E.Kesteven.RD","E.Retford.RD","Easington.RD","Easingwold.RD","East.Elloe.RD","Easthampstead.RD","Eastry.RD","Elham.RD","Ellesmere","Ellesmere.RD","Elstree.RD","Ely.RD","Ennerdale.RD","Epping.and.Ongar.RD","Erpingham.RD","Eton.RD","Evesham.RD","Faringdon.RD","Flaxton.RD","Forehoe.and.Henstead.RD","Freebridge.Lynn.RD","Frome.RD","Fylde.RD","Gainsborough.RD","Garstang.RD","Gipping.RD","Glanford.Brigg.RD","Glendale.RD","Gloucester.RD","Godstone.RD","Goole.RD","Grimsby.RD","Guildford.RD","Hailsham.RD","Halstead.RD","Haltwhistle.RD","Hambleton.RD","Hartismere.RD","Hartley.Wintney.RD","Hatfield.RD","Helmsley.RD","Hemel.Hampstead.RD","Hemsworth.RD","Henley.RD","Hepton.RD","Hereford.RD","Hertford.RD","Hexham.RD","Highworth.RD","Hitchin.RD","Holderness.RD","Hollingbourn.RD","Honiton.RD","Horncastle.RD","Horsham.RD","Howden.RD","Hungerford.RD","Huntingdon.RD","Isle.of.Axholme.RD","Isle.of.Wight.RD","Kerrier.RD","Kettering.RD","Ketton.RD","Kidderminster.RD","Kingsbridge.RD","Kingsclere.and.Whitchurch.RD","Kington.RD","Kirkbymoorside.RD","Kiverton.Park.RD","Lancaster.RD","Lanchester.RD","Langport.RD","Launceston.RD","Ledbury.RD","Leek.RD","Leominster.and.Wigmore.RD","Lexden.and.Winstree.RD","Leyburn.RD","Lichfield.RD","Liskeard.RD","Loddon.RD","Long.Ashton.RD","Lothingland.RD","Louth.RD","Ludlow.RD","Lunesdale.RD","Luton.RD","Lutterworth.RD","Lydney.RD","M.Westmorland.RD","Macclesfield.RD","Maidstone.RD","Maldon.RD","Malling.RD","Malmsbury.RD","Malton.RD","Market.Borough.RD","Market.Harborough.RD","Marlborough.and.Ramsbury.RD","Marshland.RD","Martley.RD","Masham.RD","Melford.RD","Melton.and.Belvoir.RD","Mere.and.Tisbury.RD","Meriden.RD","Midhurst.RD","Mildenhall.RD","Millom.RD","Mitford.and.Launditch.RD","Morpeth.RD","N.Cotswold.RD","N.Kesteven.RD","N.Witchford.RD","Nantwich.RD","New.Forest.RD","Newark.RD","Newbury.RD","Newcastle.under.Lyme.RD","Newent.RD","Newmarket.RD","Newport.Pagnell.RD","Newton.Abbot.RD","Nidderdale.RD","Norham.and.Islandshires.RD","Norman.Cross.RD","Northallerton.RD","Northampton.RD","Northleach.RD","Northwich.RD","Norton.RD","Oakham.RD","Okehampton.RD","Osgoldcross.RD","Oswestry.RD","Oundle.and.Thrapston.RD","Penrith.RD","Pensitone.RD","Pershore.RD","Peterborough.RD","Petersfield.RD","Petworth.RD","Pewsey.RD","Pickering.RD","Ploughley.RD","Plympton.St.Mary.RD","Pocklington.RD","Preston.RD","Reeth.RD","Repton.RD","Richmond.RD","Ringwood.and.Fordingbridge.RD","Ripon.and.Pateley.Bridge.RD","Rochford.RD","Romney.Marsh.RD","Romsey.and.Stockbridge.RD","Ross.and.Whitchurch.RD","Rothbury.RD","Rotherham.RD","Rugby.RD","Runcorn.RD","S.Cambridgeshire.RD","S.Kesteven.RD","S.Molton.RD","S.Westmorland.RD","Saffron.Walden.RD","Salisbury.and.Wilton.RD","Samford.RD","Scarborough.RD","Sedbergh.RD","Sedgefield.RD","Seisdon.RD","Selby.RD","Settle.RD","Sevenoaks.RD","Shaftesbury.RD","Sheppey.RD","Shepton.Mallet.RD","Sherborne.RD","Shifnal.RD","Shipston.on.Stour.RD","Skipton.RD","Smallburgh.RD","Sodbury.RD","Southam.RD","Southwell.RD","Spalding.RD","Spilsby.RD","St.Albans.RD","St.Austell.RD","St.Faiths.and.Aylsham.RD","St.Germans.RD","St.Ives.RD","St.Neots.RD","St.Thomas.RD","Stafford.RD","Startforth.RD","Stockton.RD","Stokesley.RD","Stone.RD","Stratford.upon.Avon.RD","Stratton.RD","Strood.RD","Stroud.RD","Sturminster.RD","Sunbury.on.Thames","Sunderland.RD","Swaffham.RD","Swale.RD","Tadcaster.RD","Tarvin.RD","Taunton.RD","Tavistock.RD","Tenbury.RD","Tendring.RD","Tenterden.RD","Tetbury.RD","Thedwastre.RD","Thingoe.RD","Thirsk.RD","Thornbury.RD","Thorne.RD","Thorney.RD","Tintwistle.RD","Tiverton.RD","Tonbridge.RD","Torrington.RD","Totnes.RD","Towcester.RD","Truro.RD","Tutbury.RD","Uckfield.RD","Uppingham.RD","Upton.upon.Severn.RD","Uttoxeter.RD","W.Ashford.RD","W.Dean.RD","W.Kesteven.RD","W.Lancashire.RD","Wadebridge.RD","Wainford.RD","Wakefield.RD","Wallingford.RD","Walsingham.RD","Wantage.RD","Ware.RD","Wareham.and.Purbeck.RD","Warminster.and.Westbury.RD","Warmley.RD","Warrington.RD","Warwick.RD","Watford.RD","Wath.RD","Wayland.RD","Weardale.RD","Wellingborough.RD","Wellington.RD","Wellington.RD","Wells.RD","Welton.RD","Welwyn.RD","Wem.RD","Weobley.RD","West.Penwith.RD","Wetherby.RD","Wharfedale.RD","Whiston.RD","Whitby.RD","Wigan.RD","Wigton.RD","Williton.RD","Wimborne.and.Cranborne.RD","Wincanton.RD","Winchester.RD","Windsor.RD","Wing.RD","Winslow.RD","Wisbech.RD","Witney.RD","Wokingham.RD","Worksop.RD","Worthing.RD","Wortley.RD","Wycombe.RD","Yeovil.RD","Aberaeron.RD","Abergavenny.RD","Aberystwyth.RD","Aethwy.RD","Aled.RD","Brecknock.RD","Builth.RD","Cardiff.RD","Carmarthen.RD","Ceiriog.RD","Cemaes.RD","Chepstow.RD","Cowbridge.RD","Crickhowell.RD","Deudraeth.RD","Dolgellau.RD","Edeyrnion.RD","Forden.RD","Gower.RD","Gwyrfai.RD","Haverfordwest.RD","Hawarden.RD","Hay.RD","Hiraethog.RD","Holywell.RD","Knighton.RD","Llandeilo.RD","Llanelli.RD","Llanfyllin.RD","Llantrisant.and.Llantwit.Fardre.RD","Lleyn.RD","Machynlleth.RD","Maelor.RD","Magor.and.St.Mellons.RD","Monmouth.RD","Nant.Conway.RD","Narberth.RD","Neath.RD","New.Radnor.RD","Newcastle.Emlyn.RD","Newtown.and.Llanidloes.RD","Ogwen.RD","Pembroke.RD","Penllyn.RD","Penybont.RD","Pontardawe.RD","Pontypool.RD","Rhayader.RD","Ruthin.RD","St.Asaph.RD","Teifiside.RD","Tregaron.RD","Twrcelyn.RD","Valley.RD","Vaynor.and.Penderyn.RD","Wrexham.RD","Ystradgynlais.RD"
7,2,7,0,0,21,24,8,3,1,21,11,10,1,3,0,0,20,2,11,21,3,40,50,14,6,18,1,1,34,1,12,16,7,1,1,2,41,0,21,1,60,11,22,0,2,4,0,0,7,25,3,0,17,8,2,7,0,0,0,15,0,11,1,0,4,10,16,0,7,0,0,4,8,0,0,24,2,2,3,3,60,10,3,1,2,1,0,1,4,4,13,7,1,10,1,17,0,11,1,7,1,33,19,1,2,11,13,0,10,25,3,0,3,1,26,12,0,0,6,0,2,5,0,17,7,28,4,20,2,24,19,9,1,0,0,7,2,0,7,1,38,17,21,15,7,16,16,1,1,4,2,2,0,7,4,2,10,18,4,2,0,0,0,3,20,0,2,25,11,0,0,5,0,42,9,0,14,0,2,12,0,16,1,0,1,0,3,1,9,0,2,0,0,21,7,2,1,3,0,8,0,2,1,16,6,0,22,27,9,14,3,14,3,0,8,0,19,0,32,0,0,17,1,21,13,0,0,6,2,2,27,0,3,0,25,1,9,35,0,1,39,6,36,3,0,0,1,4,3,0,0,0,14,12,4,1,0,0,2,16,0,6,3,0,0,3,15,29,0,3,13,17,1,6,7,50,37,4,2,0,1,1,0,73,3,24,2,2,0,8,1,11,1,1,0,17,2,0,32,27,0,0,3,9,0,3,13,2,12,8,43,17,11,31,0,6,20,15,0,0,0,10,0,12,5,17,0,3,8,5,17,27,0,10,4,1,10,16,0,8,0,0,0,0,5,6,1,0,0,0,1,0,4,3,1,0,48,0,0,0,0,0,36,3,4,0,8,8,17,23,1,14,2,1,0,9,6,1,1,0,0,4,1,3,1,1,0,0,1,13,1,2,0,1,0,1,8,3,61,2,12,0,5,5,18,3,3,47,0,7,0,0,0,1,0,0,2,21,0,29,0,3,14,2,0,0,0,0,0,0,2,11,0,2,4,0,0,0,8,1,4,0,0,1,0,0,0,1,0,0,2,0,0,0,35,1,0,0,0,3,0,0,0,0,0,41,0
1,3,5,0,4,24,15,1,1,0,25,6,29,0,4,0,0,2,6,6,20,6,33,32,6,10,19,1,16,15,2,14,18,4,0,1,0,20,9,25,0,84,13,36,1,3,27,1,1,5,7,3,0,11,0,5,8,1,0,0,21,0,9,0,0,10,34,22,1,12,0,0,1,3,0,1,16,3,1,0,7,60,10,1,0,0,0,0,0,7,0,15,3,3,8,15,15,0,4,0,7,0,5,17,0,1,19,8,0,17,10,3,0,3,3,74,19,0,2,6,1,3,3,0,26,22,48,3,21,0,43,35,0,12,0,0,2,0,0,2,4,18,27,23,31,11,21,47,4,0,1,8,10,0,3,3,1,23,5,6,0,0,0,0,0,15,0,6,38,2,0,0,5,0,14,3,0,24,0,3,5,0,2,0,0,6,2,20,1,12,0,0,0,0,3,1,0,1,2,0,7,0,34,2,30,2,1,31,35,21,5,3,10,9,0,4,1,15,0,25,0,0,17,0,48,8,0,0,0,7,5,21,0,2,0,13,0,5,30,0,7,12,4,32,1,0,1,5,9,5,0,0,0,6,4,0,1,6,0,3,10,0,1,0,0,0,11,1,9,0,1,14,33,0,1,23,27,57,2,0,6,1,0,50,37,5,10,1,2,0,1,2,4,0,0,0,27,2,0,5,13,0,1,0,4,2,40,22,16,13,2,18,11,9,2,0,5,25,22,0,3,6,7,0,8,8,18,0,2,1,3,5,2,14,7,4,0,13,24,3,18,8,0,0,2,0,6,5,0,0,0,6,0,4,0,5,0,20,0,0,0,3,2,18,7,0,0,26,18,10,29,1,6,0,1,0,3,12,0,44,0,0,7,3,0,6,0,0,0,0,8,3,1,2,0,0,0,19,1,28,6,7,1,4,0,6,0,2,27,18,6,0,0,0,0,0,0,9,11,0,28,0,1,14,1,1,0,2,0,1,0,1,0,0,0,9,0,0,12,8,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,2,13,0,0,1,2,0,0,5,0,1,39,0
2,0,4,0,14,24,10,6,2,2,8,2,28,1,3,9,0,2,4,8,18,5,28,30,4,11,27,3,11,21,2,8,15,4,1,0,1,49,2,32,0,101,4,26,2,2,14,0,0,1,6,2,0,7,0,1,4,2,1,0,10,0,5,0,0,5,21,11,3,4,0,0,15,3,0,1,10,2,4,3,7,65,15,2,4,1,0,0,1,13,0,10,4,5,7,14,12,0,5,0,4,5,29,8,0,3,7,18,0,1,10,3,0,11,5,12,9,0,0,8,1,0,8,0,28,2,19,10,17,0,15,3,0,7,0,0,3,1,0,2,4,38,3,18,4,27,9,15,0,0,1,3,4,0,11,3,2,26,14,8,0,0,0,0,10,10,0,1,18,2,0,1,9,1,10,2,0,29,0,3,5,0,7,2,0,0,0,15,1,10,0,2,0,0,21,3,0,1,10,0,1,1,13,0,10,7,1,17,22,5,5,1,9,35,0,8,2,7,6,21,0,0,9,3,16,8,0,0,2,4,1,11,0,7,0,12,2,13,14,0,0,8,7,15,7,0,4,1,6,6,0,0,0,10,1,0,0,2,0,20,12,0,4,4,0,0,14,9,10,0,1,2,12,0,3,20,22,36,2,0,1,5,0,9,22,0,9,2,1,0,0,0,5,0,2,3,8,4,0,28,31,0,1,1,1,2,11,2,15,33,1,28,9,15,10,0,39,30,18,0,1,1,2,0,9,6,2,2,2,2,9,2,2,1,7,7,1,13,18,3,8,3,0,3,6,1,11,3,0,0,0,8,0,6,4,2,0,35,3,0,0,10,0,7,5,1,0,7,7,0,18,3,7,8,5,1,2,6,0,31,1,2,5,0,1,4,6,4,0,0,3,3,2,3,0,0,0,14,1,19,3,6,0,0,1,2,0,5,28,33,8,0,0,4,5,0,0,6,0,1,6,0,5,13,0,0,0,2,0,0,0,4,3,0,0,9,2,3,0,9,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,33,0,0,1,0,6,0,0,5,0,0,39,0
1,0,3,0,8,12,0,3,0,0,8,0,23,0,1,0,0,3,1,1,7,3,42,28,10,13,0,4,7,9,1,2,6,2,0,1,14,14,0,32,0,32,12,11,5,7,14,0,0,2,0,0,0,5,5,1,2,7,4,0,11,1,2,0,0,0,21,4,0,5,0,0,6,1,0,0,9,3,0,1,3,61,16,4,1,0,0,0,0,17,0,4,3,0,2,5,3,0,1,0,15,0,33,11,0,2,12,2,0,14,5,3,0,8,3,31,0,2,1,0,1,1,2,0,8,5,19,18,20,0,13,13,7,4,0,0,1,5,1,3,8,12,7,7,31,5,13,4,3,0,4,15,1,0,0,4,1,23,4,8,0,0,3,0,4,7,0,0,25,3,0,0,9,0,4,2,0,14,1,1,1,0,1,0,0,6,2,0,0,0,0,0,0,0,0,2,0,0,3,0,4,0,29,1,2,5,2,29,17,2,4,2,2,3,0,3,3,9,1,16,1,4,18,1,8,9,0,0,12,9,7,22,0,8,0,10,2,6,7,0,2,4,0,16,4,0,11,0,3,0,0,0,0,3,2,1,0,1,0,15,1,4,3,0,0,0,19,24,10,0,1,12,3,0,1,20,8,31,12,0,0,1,0,29,34,4,4,1,1,0,0,2,3,0,3,0,8,1,0,7,36,0,2,0,1,2,26,4,17,11,0,21,7,2,5,1,19,50,2,2,2,2,4,0,1,5,20,0,5,7,4,1,4,0,31,1,0,21,0,4,25,0,0,1,14,0,0,1,0,0,0,7,0,8,1,0,0,11,2,0,0,4,2,11,0,1,2,13,6,17,15,0,17,1,6,0,0,2,0,14,3,0,0,11,5,8,3,0,1,2,4,0,6,1,2,0,0,24,2,8,0,0,0,0,1,0,0,1,14,28,1,0,0,0,0,5,0,3,3,1,4,0,0,28,0,2,1,1,0,0,0,0,0,0,0,3,0,0,4,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,4,0,1,2,6,0,0,0,0,0,15,0
1,1,4,0,23,17,8,1,0,0,2,0,17,0,3,6,0,23,1,0,4,3,12,28,0,5,8,1,0,3,1,5,11,1,1,0,3,10,0,29,0,73,4,12,5,2,6,0,0,1,7,0,0,2,0,1,1,4,0,0,3,0,3,0,0,2,6,4,0,7,0,0,4,13,0,0,2,1,7,1,0,56,5,1,1,0,0,0,0,15,0,5,0,0,1,1,3,0,3,0,9,2,1,5,0,3,1,2,0,5,44,3,1,24,2,7,13,0,1,8,0,0,5,3,9,0,6,7,9,2,58,22,0,4,0,0,2,2,0,0,1,15,0,1,15,10,3,19,3,1,4,8,1,0,3,0,0,15,8,14,1,0,0,0,8,4,0,0,16,0,0,0,1,0,2,3,0,11,0,0,5,2,3,2,0,12,1,5,0,2,4,1,0,0,5,0,1,1,0,0,3,0,5,1,27,2,0,11,12,3,0,1,2,0,0,5,1,3,7,13,1,1,8,0,6,4,0,0,2,4,3,2,0,2,0,10,1,1,3,0,1,2,0,8,5,0,5,0,0,1,0,1,0,4,3,0,0,3,0,16,0,23,2,0,1,0,7,32,12,0,0,9,7,0,0,2,11,17,5,0,1,0,0,4,20,0,4,9,3,0,0,0,6,0,4,0,0,8,0,1,17,3,1,0,4,1,0,2,24,10,0,23,2,13,9,5,11,6,1,1,3,0,5,0,0,5,3,0,0,5,4,0,3,0,12,1,2,14,0,1,9,6,0,0,3,0,7,20,0,0,0,3,1,6,4,4,0,18,3,0,0,15,0,1,2,0,0,6,4,2,12,0,7,2,0,1,0,3,0,24,0,0,1,21,6,4,0,1,0,3,4,1,10,0,0,0,0,17,4,10,2,1,1,2,1,5,0,1,14,17,1,0,0,1,0,0,0,1,0,0,0,0,1,16,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,5,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,25,0,1,0,5,4,0,0,7,0,0,20,0
0,2,0,0,1,5,4,1,0,0,7,1,1,0,0,1,0,2,0,1,4,2,8,5,1,0,7,1,4,4,0,2,5,6,0,0,2,20,1,24,0,20,0,8,6,2,7,0,0,3,3,3,0,2,0,0,0,4,1,0,3,2,1,0,0,6,4,11,0,2,1,0,6,0,0,3,4,0,0,2,1,34,11,3,0,0,0,0,0,9,0,2,0,1,1,2,4,0,5,0,6,0,1,11,0,2,0,1,0,0,8,3,0,4,0,2,2,0,1,0,0,1,8,0,1,3,9,18,3,1,22,5,0,2,0,0,0,2,0,0,5,5,0,5,20,6,0,18,3,0,3,3,1,0,1,0,1,20,2,10,3,1,3,1,1,0,0,0,6,0,0,0,1,0,2,1,0,2,0,0,2,0,2,0,0,4,0,4,0,1,1,1,0,0,2,0,0,0,1,0,13,0,8,0,3,6,1,9,5,1,0,0,3,0,1,1,3,2,2,11,2,1,3,2,3,8,0,0,0,2,16,2,0,4,0,2,0,0,2,0,0,0,0,3,1,0,8,1,0,1,1,0,0,0,0,1,0,6,0,10,3,10,1,2,0,0,14,0,4,0,0,2,5,0,0,7,1,18,0,0,0,0,0,6,7,2,1,2,2,0,0,0,3,0,0,0,1,3,0,6,3,2,1,1,5,8,3,2,16,14,0,13,10,3,2,1,20,23,13,0,0,1,2,0,0,6,8,0,1,7,3,1,0,0,17,1,0,13,2,0,10,14,0,0,6,0,1,3,0,0,0,1,0,4,1,4,0,17,1,2,0,1,0,5,1,0,0,3,5,1,8,2,4,1,4,0,0,1,0,17,0,0,2,17,2,1,0,0,1,0,0,0,5,0,0,0,0,9,0,2,1,0,1,0,1,1,0,5,14,11,0,0,0,0,0,2,0,1,0,0,0,0,0,18,0,1,0,3,0,4,0,0,1,0,0,6,0,0,1,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,3,2,1,0,0,0,0,4,0
2,17,1,0,0,5,1,1,1,0,1,1,1,0,1,0,0,5,0,0,1,0,21,23,0,2,4,0,0,2,0,1,0,4,0,0,0,4,0,7,0,13,18,12,3,1,2,0,0,0,3,1,2,3,0,0,2,3,0,0,2,1,0,0,0,4,0,3,1,4,0,0,1,1,0,1,0,2,1,1,0,11,0,1,0,0,0,0,0,0,0,3,0,0,6,2,0,0,1,0,4,1,1,2,1,5,2,12,0,6,20,1,0,8,0,4,6,0,0,2,0,2,0,0,2,2,0,1,3,0,13,2,0,7,0,0,1,0,1,0,1,2,0,0,3,3,1,34,1,0,4,1,2,0,0,0,0,3,1,4,2,1,1,0,3,6,0,0,4,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10,0,0,1,0,0,4,0,1,1,9,1,0,1,7,0,0,0,1,0,0,1,2,1,4,2,1,0,6,3,8,1,1,0,0,5,3,0,0,6,0,4,0,2,3,0,0,1,0,3,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,4,6,3,3,1,1,1,5,6,1,0,0,2,3,0,0,6,0,8,3,0,0,0,0,0,5,0,0,4,1,0,0,0,6,0,3,0,0,1,0,2,3,0,0,2,0,0,0,2,0,2,0,3,2,4,7,0,14,8,2,1,1,2,0,0,0,1,11,0,0,3,1,0,0,4,9,4,0,2,0,4,0,2,0,0,2,0,3,1,0,0,0,2,0,7,2,0,0,8,0,0,1,5,1,1,0,0,0,6,0,6,1,5,18,1,1,1,0,0,0,3,0,0,1,0,3,1,0,0,0,1,0,2,2,0,0,0,0,30,2,10,2,0,0,0,2,3,0,1,11,16,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,4,0,1,2,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,1,1,0,1,3,0,0,0,0,0,1,0
0,0,0,0,1,3,3,8,2,0,1,0,0,0,2,1,0,6,0,0,0,0,7,12,0,0,1,0,0,3,1,1,12,1,0,0,2,3,0,11,0,14,7,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,14,4,6,0,0,0,0,0,0,1,1,0,0,0,18,0,0,0,0,0,0,0,6,0,2,0,2,1,0,2,0,2,0,2,4,0,5,0,4,0,2,0,1,1,2,0,1,0,5,3,0,7,1,0,1,0,0,3,0,0,6,2,0,2,3,0,0,0,0,0,1,0,0,1,1,0,0,5,1,0,13,0,0,0,1,2,0,0,0,1,4,1,1,1,0,1,0,3,22,0,0,10,0,0,0,1,0,4,6,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,1,0,0,0,0,0,2,0,0,11,0,0,0,4,3,0,1,0,0,0,0,0,15,1,0,0,3,1,1,0,0,5,1,0,0,0,0,2,0,0,0,1,2,0,1,0,4,0,1,1,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,7,1,3,0,1,10,3,0,0,0,3,1,0,0,0,0,0,0,8,0,0,2,7,0,1,0,0,0,0,0,0,0,2,11,2,0,0,0,1,0,0,1,17,7,0,4,1,0,1,1,9,9,0,0,1,1,0,0,0,0,0,1,0,4,2,4,0,2,6,2,0,4,0,0,3,2,0,0,1,0,3,3,0,0,4,0,0,0,1,0,0,2,4,1,0,2,0,0,0,0,0,2,0,0,4,0,1,1,0,3,0,2,0,4,0,1,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,11,5,2,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,0,0,0,0,0,0,2,0
0,3,2,0,0,1,0,2,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,4,1,2,1,0,0,5,0,0,3,4,0,0,2,2,0,6,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,5,0,0,0,0,0,2,0,0,2,0,0,4,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,13,0,1,0,1,1,2,0,1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,2,5,0,0,2,0,0,2,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,7,0,0,2,3,0,0,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,3,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,1,2,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,5,1,0,1,0,1,6,0,1,0,0,0,0,0,3,1,0,0,4,0,0,0,0,10,0,1,0,1,0,1,1,1,0,2,0,0,1,0,0,1,0,0,2,0,2,0,1,0,0,0,0,0,2,2,0,4,0,0,0,0,0,1,1,2,0,0,1,0,1,0,2,0,2,0,0,1,2,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,7,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,9,2,1,0,0,0,4,0,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,2,4,2,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,7,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,5,0,5,1,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,1,1,4,0,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
