"","trend","dpopdt","pop","seas_1","seas_2","seas_3","seas_4","seas_5","seas_6"
"V1636",-8.73000000000025,32027.2425756569,2855178.21398831,0.0106666666666739,0.414666666666727,0.538666666666616,0.0359999999999836,0,0
"V1637",-8.72000000000025,32015.6745279228,2855498.42861481,0.00655066666667507,0.374814666666764,0.570718666666593,0.0479159999999683,0,0
"V1638",-8.71000000000026,32004.0572944862,2855818.52731491,0.00365866666667451,0.334890666666799,0.599242666666578,0.0622079999999482,0,0
"V1639",-8.70000000000005,31992.3908753468,2856138.50959676,0.00177466666663981,0.295542666665948,0.623590666667074,0.0790920000003375,0,0
"V1640",-8.69000000000005,31980.6752705052,2856458.37496847,0.000682666666653161,0.257418666666011,0.643114666666964,0.0987840000003722,0,0
"V1641",-8.68000000000006,31968.910479961,2856778.12293821,0.000166666666661664,0.221166666666081,0.657166666666852,0.121500000000405,0,0
"V1642",-8.67000000000007,31957.0965037144,2857097.75301412,1.06666666659099e-05,0.187434666666158,0.66509866666674,0.147456000000436,0,0
"V1643",-8.66000000000008,31945.2333417653,2857417.26470434,0,0.156865333332905,0.666270666666631,0.17686266666713,1.33333333351162e-06,0
"V1644",-8.65000000000009,31933.3209941136,2857736.657517,0,0.129781333332979,0.660522666666541,0.209610666667144,8.53333333360112e-05,0
"V1645",-8.6400000000001,31921.3594607595,2858055.93096026,0,0.106009333333044,0.64843866666647,0.245094666667144,0.000457333333341,0
"V1646",-8.63000000000011,31909.3487417028,2858375.08454226,0,0.0853333333331005,0.630666666666419,0.282666666667132,0.00133333333334789,0
"V1647",-8.62000000000012,31897.2888369437,2858694.11777115,0,0.067537333333149,0.607854666666385,0.32167866666711,0.00292933333335609,0
"V1648",-8.61000000000013,31885.179746482,2859013.03015505,0,0.0524053333331903,0.580650666666366,0.361482666667079,0.005461333333365,0
"V1649",-8.60000000000014,31873.0214703179,2859331.82120212,0,0.0397213333332249,0.54970266666636,0.401430666667041,0.00914533333337406,0
"V1650",-8.59000000000015,31860.8140084512,2859650.4904205,0,0.0292693333332535,0.515658666666366,0.440874666666997,0.0141973333333826,0
"V1651",-8.58000000000015,31848.5573608821,2859969.03731834,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0
"V1652",-8.57000000000016,31836.2515276104,2860287.46140377,0,0.0141973333332946,0.440874666666407,0.515658666666903,0.0292693333333961,0
"V1653",-8.56000000000017,31823.8965086363,2860605.76218494,0,0.00914533333330838,0.401430666666437,0.549702666666855,0.0397213333333998,0
"V1654",-8.55000000000018,31811.4923039596,2860923.93916999,0,0.00546133333331843,0.361482666666473,0.580650666666808,0.0524053333334006,0
"V1655",-8.54000000000019,31799.0389135805,2861241.99186706,0,0.00292933333332534,0.321678666666511,0.607854666666766,0.0675373333333981,0
"V1656",-8.5300000000002,31786.5363374988,2861559.91978431,0,0.0013333333333297,0.28266666666655,0.630666666666728,0.0853333333333916,0
"V1657",-8.52000000000021,31773.9845757146,2861877.72242986,0,0.000457333333332085,0.245094666666589,0.648438666666699,0.10600933333338,0
"V1658",-8.51000000000022,31761.383628228,2862195.39931187,0,8.53333333331005e-05,0.209610666666625,0.660522666666678,0.129781333333364,0
"V1659",-8.50000000000023,31748.7334950388,2862512.94993847,0,1.33333333332969e-06,0.176862666666657,0.666270666666667,0.156865333333342,0
"V1660",-8.49000000000024,31736.0341761471,2862830.37381782,0,0,0.147456000000017,0.66509866666667,0.187434666666647,1.06666666666376e-05
"V1661",-8.48000000000025,31723.2856715529,2863147.67045804,0,0,0.121500000000037,0.657166666666684,0.221166666666614,0.000166666666666212
"V1662",-8.47000000000025,31710.4879812563,2863464.83936729,0,0,0.0987840000000513,0.643114666666708,0.257418666666576,0.000682666666664804
"V1663",-8.46000000000026,31697.6411052571,2863781.88005371,0,0,0.0790920000000608,0.62359066666674,0.295542666666537,0.00177466666666183
"V1664",-8.45000000000005,31684.7450435551,2864098.79202545,0,0,0.0622079999997123,0.599242666666176,0.334890666667402,0.00365866666671016
"V1665",-8.44000000000005,31671.7997961509,2864415.57479064,0,0,0.0479159999997702,0.570718666666132,0.37481466666737,0.00655066666672765
"V1666",-8.43000000000006,31658.8053630443,2864732.22785742,0,0,0.0359999999998199,0.538666666666106,0.414666666667327,0.0106666666667467
"V1667",-8.42000000000007,31645.7617442351,2865048.75073395,0,0,0.0262439999998621,0.503734666666097,0.453798666667275,0.0162226666667667
"V1668",-8.41000000000008,31632.6689397234,2865365.14292836,0,0,0.0184319999998973,0.466570666666101,0.491562666667214,0.0234346666667872
"V1669",-8.40000000000009,31619.5269495092,2865681.40394879,0,0,0.0123479999999262,0.427822666666118,0.527310666667148,0.0325186666668074
"V1670",-8.3900000000001,31606.3357735925,2865997.53330339,0,0,0.0077759999999493,0.388138666666146,0.560394666667078,0.0436906666668269
"V1671",-8.38000000000011,31593.0954119733,2866313.53050031,0,0,0.00449999999996725,0.348166666666183,0.590166666667005,0.057166666666845
"V1672",-8.37000000000012,31579.8058646516,2866629.39504768,0,0,0.00230399999998061,0.308554666666227,0.615978666666932,0.0731626666668611
"V1673",-8.36000000000013,31566.4671316274,2866945.12645365,0,0,0.000971999999989978,0.269950666666276,0.637182666666859,0.0918946666668746
"V1674",-8.35000000000014,31553.0792129007,2867260.72422636,0,0,0.000287999999995938,0.233002666666329,0.65313066666679,0.113578666666885
"V1675",-8.34000000000015,31539.6421084715,2867576.18787395,0,0,3.59999999990828e-05,0.198358666666384,0.663174666666725,0.138430666666892
"V1676",-8.33000000000015,31526.1558183398,2867891.51690458,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894
"V1677",-8.32000000000016,31512.6203425056,2868206.71082637,3.60000000007207e-05,0,0,0.13843066666649,0.663174666666621,0.198358666666889
"V1678",-8.31000000000017,31499.0356809689,2868521.76914747,0.00028800000000249,0,0,0.113578666666533,0.653130666666591,0.233002666666874
"V1679",-8.30000000000018,31485.4018337297,2868836.69137603,0.000972000000004719,0,0,0.0918946666665687,0.637182666666576,0.269950666666851
"V1680",-8.29000000000019,31471.718800788,2869151.4770202,0.00230400000000682,0,0,0.0731626666665983,0.615978666666574,0.308554666666821
"V1681",-8.2800000000002,31457.9865821438,2869466.1255881,0.0045000000000082,0,0,0.057166666666622,0.590166666666582,0.348166666666788
"V1682",-8.27000000000021,31444.205177797,2869780.63658788,0.00777600000000827,0,0,0.0436906666666405,0.5603946666666,0.388138666666752
"V1683",-8.26000000000022,31430.3745877478,2870095.0095277,0.0123480000000064,0,0,0.0325186666666544,0.527310666666625,0.427822666666714
"V1684",-8.25000000000023,31416.4948119961,2870409.24391569,0.0184320000000021,0,0,0.0234346666666642,0.491562666666655,0.466570666666678
"V1685",-8.24000000000024,31402.5658505419,2870723.33925999,0.0262439999999947,0,0,0.0162226666666705,0.45379866666669,0.503734666666645
"V1686",-8.23000000000025,31388.5877033851,2871037.29506874,0.0359999999999837,0,0,0.0106666666666739,0.414666666666727,0.538666666666616
"V1687",-8.22000000000025,31374.5603705259,2871351.1108501,0.0479159999999684,0,0,0.00655066666667506,0.374814666666764,0.570718666666593
"V1688",-8.21000000000026,31360.4838519642,2871664.7861122,0.0622079999999482,0,0,0.0036586666666745,0.334890666666799,0.599242666666578
"V1689",-8.20000000000005,31346.3581476996,2871978.3203632,0.0790920000003376,0,0,0.00177466666663981,0.295542666665948,0.623590666667074
"V1690",-8.19000000000005,31332.1832577329,2872291.71311121,0.0987840000003723,0,0,0.000682666666653157,0.257418666666011,0.643114666666964
"V1691",-8.18000000000006,31317.9591820637,2872604.9638644,0.121500000000405,0,0,0.000166666666661662,0.221166666666081,0.657166666666852
"V1692",-8.17000000000007,31303.6859206919,2872918.0721309,0.147456000000436,0,0,1.06666666659096e-05,0.187434666666158,0.66509866666674
"V1693",-8.16000000000008,31289.3634736177,2873231.03741886,0.17686266666713,1.33333333351168e-06,0,0,0.156865333332905,0.666270666666631
"V1694",-8.15000000000009,31274.991840841,2873543.85923642,0.209610666667144,8.53333333360123e-05,0,0,0.129781333332979,0.660522666666541
"V1695",-8.1400000000001,31260.5710223617,2873856.53709172,0.245094666667145,0.000457333333341003,0,0,0.106009333333044,0.64843866666647
"V1696",-8.13000000000011,31246.10101818,2874169.07049291,0.282666666667133,0.00133333333334789,0,0,0.0853333333331005,0.630666666666419
"V1697",-8.12000000000012,31231.5818282957,2874481.45894813,0.32167866666711,0.0029293333333561,0,0,0.067537333333149,0.607854666666385
"V1698",-8.11000000000013,31217.013452709,2874793.70196553,0.361482666667079,0.00546133333336502,0,0,0.0524053333331903,0.580650666666366
"V1699",-8.10000000000014,31202.3958914197,2875105.79905323,0.401430666667041,0.00914533333337408,0,0,0.0397213333332249,0.54970266666636
"V1700",-8.09000000000015,31187.729144428,2875417.7497194,0.440874666666998,0.0141973333333827,0,0,0.0292693333332535,0.515658666666366
"V1701",-8.08000000000015,31173.0132117337,2875729.55347217,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382
"V1702",-8.07000000000016,31158.248093337,2876041.20981968,0.515658666666903,0.0292693333333961,0,0,0.0141973333332946,0.440874666666406
"V1703",-8.06000000000017,31143.4337892377,2876352.71827008,0.549702666666855,0.0397213333333998,0,0,0.00914533333330838,0.401430666666437
"V1704",-8.05000000000018,31128.5702994359,2876664.07833151,0.580650666666808,0.0524053333334007,0,0,0.00546133333331843,0.361482666666472
"V1705",-8.04000000000019,31113.6576239317,2876975.28951212,0.607854666666766,0.0675373333333982,0,0,0.00292933333332534,0.321678666666511
"V1706",-8.0300000000002,31098.6957627249,2877286.35132004,0.630666666666729,0.0853333333333917,0,0,0.00133333333332969,0.28266666666655
"V1707",-8.02000000000021,31083.6847158156,2877597.26326342,0.648438666666699,0.106009333333381,0,0,0.000457333333332085,0.245094666666589
"V1708",-8.01000000000022,31068.6244832039,2877908.0248504,0.660522666666678,0.129781333333364,0,0,8.53333333331005e-05,0.209610666666625
"V1709",-8.00000000000023,31053.5150648896,2878218.63558913,0.666270666666667,0.156865333333342,0,0,1.33333333332969e-06,0.176862666666657
"V1710",-7.99000000000024,31038.3564608728,2878529.09498775,0.665098666666669,0.187434666666647,1.06666666666376e-05,0,0,0.147456000000017
"V1711",-7.98000000000025,31023.1486711535,2878839.4025544,0.657166666666683,0.221166666666613,0.000166666666666212,0,0,0.121500000000037
"V1712",-7.97000000000025,31007.8916957318,2879149.55779722,0.643114666666708,0.257418666666576,0.000682666666664804,0,0,0.0987840000000513
"V1713",-7.96000000000026,30992.5855346075,2879459.56022436,0.62359066666674,0.295542666666537,0.00177466666666182,0,0,0.0790920000000609
"V1714",-7.95000000000005,30977.2301877804,2879769.40934396,0.599242666666176,0.334890666667402,0.00365866666671016,0,0,0.0622079999997124
"V1715",-7.94000000000005,30961.8256552511,2880079.10466417,0.570718666666132,0.37481466666737,0.00655066666672765,0,0,0.0479159999997702
"V1716",-7.93000000000006,30946.3719370193,2880388.64569312,0.538666666666106,0.414666666667327,0.0106666666667467,0,0,0.0359999999998199
"V1717",-7.92000000000007,30930.869033085,2880698.03193896,0.503734666666097,0.453798666667274,0.0162226666667667,0,0,0.0262439999998621
"V1718",-7.91000000000008,30915.3169434482,2881007.26290983,0.466570666666101,0.491562666667214,0.0234346666667872,0,0,0.0184319999998973
"V1719",-7.90000000000009,30899.7156681089,2881316.33811387,0.427822666666118,0.527310666667148,0.0325186666668074,0,0,0.0123479999999262
"V1720",-7.8900000000001,30884.0652070671,2881625.25705924,0.388138666666146,0.560394666667078,0.0436906666668269,0,0,0.00777599999994931
"V1721",-7.88000000000011,30868.3655603228,2881934.01925406,0.348166666666183,0.590166666667005,0.0571666666668449,0,0,0.00449999999996726
"V1722",-7.87000000000012,30852.616727876,2882242.62420649,0.308554666666227,0.615978666666931,0.073162666666861,0,0,0.00230399999998062
"V1723",-7.86000000000013,30836.8187097267,2882551.07142466,0.269950666666276,0.637182666666859,0.0918946666668746,0,0,0.00097199999998998
"V1724",-7.85000000000014,30820.9715058749,2882859.36041673,0.233002666666329,0.65313066666679,0.113578666666885,0,0,0.00028799999999594
"V1725",-7.84000000000015,30805.0751163206,2883167.49069083,0.198358666666384,0.663174666666725,0.138430666666892,0,0,3.59999999990831e-05
"V1726",-7.83000000000015,30789.1295410638,2883475.4617551,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0
"V1727",-7.82000000000016,30773.1347801045,2883783.2731177,0.13843066666649,0.663174666666621,0.198358666666889,3.60000000007204e-05,0,0
"V1728",-7.81000000000017,30757.0908334427,2884090.92428675,0.113578666666533,0.653130666666591,0.233002666666873,0.000288000000002489,0,0
"V1729",-7.80000000000018,30740.9977010784,2884398.41477041,0.0918946666665688,0.637182666666576,0.26995066666685,0.000972000000004716,0,0
"V1730",-7.79000000000019,30724.8553830116,2884705.74407682,0.0731626666665983,0.615978666666573,0.308554666666821,0.00230400000000681,0,0
"V1731",-7.7800000000002,30708.6638792422,2885012.91171412,0.0571666666666221,0.590166666666582,0.348166666666788,0.00450000000000819,0,0
"V1732",-7.77000000000021,30692.4231897704,2885319.91719045,0.0436906666666406,0.5603946666666,0.388138666666751,0.00777600000000825,0,0
"V1733",-7.76000000000022,30676.1333145961,2885626.76001396,0.0325186666666544,0.527310666666625,0.427822666666714,0.0123480000000064,0,0
"V1734",-7.75000000000023,30659.7942537193,2885933.43969279,0.0234346666666642,0.491562666666655,0.466570666666678,0.0184320000000021,0,0
"V1735",-7.74000000000024,30643.40600714,2886239.95573509,0.0162226666666705,0.45379866666669,0.503734666666645,0.0262439999999947,0,0
"V1736",-7.73000000000025,30626.9685748581,2886546.30764898,0.0106666666666739,0.414666666666727,0.538666666666616,0.0359999999999836,0,0
"V1737",-7.72000000000025,30610.4819568738,2886852.49494263,0.00655066666667507,0.374814666666764,0.570718666666593,0.0479159999999683,0,0
"V1738",-7.71000000000026,30593.946153187,2887158.51712417,0.00365866666667451,0.334890666666799,0.599242666666578,0.0622079999999482,0,0
"V1739",-7.70000000000005,30577.3611637973,2887464.37370175,0.00177466666663981,0.295542666665948,0.623590666667074,0.0790920000003375,0,0
"V1740",-7.69000000000005,30560.7269887054,2887770.0641835,0.000682666666653161,0.257418666666011,0.643114666666964,0.0987840000003722,0,0
"V1741",-7.68000000000006,30544.0436279111,2888075.58807757,0.000166666666661664,0.221166666666081,0.657166666666852,0.121500000000405,0,0
"V1742",-7.67000000000007,30527.3110814142,2888380.9448921,1.06666666659099e-05,0.187434666666158,0.66509866666674,0.147456000000436,0,0
"V1743",-7.66000000000008,30510.5293492149,2888686.13413524,0,0.156865333332905,0.666270666666631,0.17686266666713,1.33333333351162e-06,0
"V1744",-7.65000000000009,30493.698431313,2888991.15531513,0,0.129781333332979,0.660522666666541,0.209610666667144,8.53333333360112e-05,0
"V1745",-7.6400000000001,30476.8183277087,2889296.00793992,0,0.106009333333044,0.64843866666647,0.245094666667144,0.000457333333341,0
"V1746",-7.63000000000011,30459.8890384019,2889600.69151774,0,0.0853333333331005,0.630666666666419,0.282666666667132,0.00133333333334789,0
"V1747",-7.62000000000012,30442.9105633925,2889905.20555673,0,0.067537333333149,0.607854666666385,0.32167866666711,0.00292933333335609,0
"V1748",-7.61000000000013,30425.8829026807,2890209.54956505,0,0.0524053333331903,0.580650666666366,0.361482666667079,0.005461333333365,0
"V1749",-7.60000000000014,30408.8060562663,2890513.72305083,0,0.0397213333332249,0.54970266666636,0.401430666667041,0.00914533333337406,0
"V1750",-7.59000000000015,30391.6800241494,2890817.72552222,0,0.0292693333332535,0.515658666666366,0.440874666666997,0.0141973333333826,0
"V1751",-7.58000000000015,30374.5048063301,2891121.55648736,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0
"V1752",-7.57000000000016,30357.2804028082,2891425.2154544,0,0.0141973333332946,0.440874666666407,0.515658666666903,0.0292693333333961,0
"V1753",-7.56000000000017,30340.0068135839,2891728.70193147,0,0.00914533333330838,0.401430666666437,0.549702666666855,0.0397213333333998,0
"V1754",-7.55000000000018,30322.684038657,2892032.01542672,0,0.00546133333331843,0.361482666666473,0.580650666666808,0.0524053333334006,0
"V1755",-7.54000000000019,30305.3120780276,2892335.15544829,0,0.00292933333332534,0.321678666666511,0.607854666666766,0.0675373333333981,0
"V1756",-7.5300000000002,30287.8909316958,2892638.12150432,0,0.0013333333333297,0.28266666666655,0.630666666666728,0.0853333333333916,0
"V1757",-7.52000000000021,30270.4205996614,2892940.91310297,0,0.000457333333332085,0.245094666666589,0.648438666666699,0.10600933333338,0
